County,City,Address,Lesson_Type,Lesson_Name,Lesson_Category,Latitude,Longitude
전라북도,전주시,완산구 팔달로 189,학원,DK실용음악학원,직업기술,35.8192405,127.1464112
전라북도,전주시,덕진구 세병로 174-11,학원,DNA(디엔에이)영어전문학원,입시.검정 및 보습,35.8795391,127.1336672
전라북도,전주시,덕진구 추탄로 48,학원,Dreamgrim(드림그림)미술학원,예능(대),35.8450711,127.1093143
전라북도,전주시,완산구 유연로 154,학원,DYB최선어학원,국제화,35.8248719,127.1022754
전라북도,전주시,덕진구 가리내8길 3,교습소,E&A미술교습소,예능(대),35.8433755,127.1114155
전라북도,전주시,덕진구 추탄로 26,교습소,EBS리틀엔김민영어교습소,국제화,35.8429699,127.1094716
전라북도,전주시,덕진구 송천로 27,교습소,EG수학교습소,입시.검정 및 보습,35.8557544,127.1186242
전라북도,전주시,덕진구 세병로 178-8,학원,EiE(이아이)고려대학교국제에코어학원,국제화,35.8792683,127.13348
전라북도,전주시,덕진구 한배미6길 26,학원,EiE고려대학교국제아중캠퍼스어학원,국제화,35.8222716,127.1679633
전라북도,전주시,완산구 효천중앙로 51,학원,EiE고려대학교국제어학원영어교육프로그램학원,국제화,35.7989524,127.1075191
전라북도,전주시,완산구 효천천변길 20,학원,EL(이엘)어학원,입시.검정 및 보습,35.8022488,127.1024973
전라북도,전주시,완산구 호암로 67,학원,EM(이엠)영어전문학원,입시.검정 및 보습,35.8091146,127.1021109
전라북도,전주시,완산구 효자천변1길 26-11,학원,English In EL(잉글리쉬인엘)영어학원,입시.검정 및 보습,35.7994185,127.1141168
전라북도,전주시,완산구 전라감영4길 17-1,학원,F.M.댄스연기학원,종합(대),35.8170052,127.1443313
전라북도,전주시,덕진구 기지로 91,학원,FINAL(파이널)영어학원,입시.검정 및 보습,35.8386484,127.0618364
전라북도,전주시,덕진구 세병로 28,학원,G:지잉글리쉬전주어학원,국제화,35.8739494,127.127803
전라북도,전주시,덕진구 우아로 24,학원,GEM(젬)무용아카데미학원,예능(대),35.8501125,127.1563551
전라북도,전주시,덕진구 두간6길 8,학원,GFM(지앱앰)특목학원,입시.검정 및 보습,35.8659367,127.1181476
전라북도,전주시,덕진구 쪽구름로 42,학원,GnB영어동산캠퍼스학원,입시.검정 및 보습,35.8692822,127.0774408
전라북도,전주시,덕진구 오공로 49,학원,HRD직업교육학원,직업기술,35.8363741,127.0612979
전라북도,전주시,덕진구 세병로 92,교습소,i&독서논술교습소,입시.검정 및 보습,35.8725528,127.1343046
전라북도,전주시,덕진구 안전로 197,학원,ID(아이디)어학원,국제화,35.8415711,127.0578516
전라북도,전주시,덕진구 기지로 82,학원,ILB어학원,국제화,35.838091,127.0609063
전라북도,전주시,덕진구 안전로 197,학원,IMJ(아이엠제이)학원,입시.검정 및 보습,35.8415711,127.0578516
전라북도,전주시,덕진구 오공로 90,교습소,ITC영어전주혁신점영어교습소,국제화,35.8356124,127.0653199
전라북도,전주시,완산구 효자천변1길 30-3,교습소,ITC영어전주효자점영어교습소,국제화,35.8002599,127.1144751
전라북도,전주시,완산구 호암로 81,학원,J English Academy(제이잉글리쉬아카데미)학원,국제화,35.8086378,127.1035606
전라북도,전주시,완산구 우전로 90,학원,J(제이)스쿨에듀학원,입시.검정 및 보습,35.8033531,127.1016308
전라북도,전주시,덕진구 안덕원로 49,학원,JB플로라꽃예술학원,기예(대),35.8281038,127.1356019
전라북도,전주시,완산구 소태정로 1,학원,JEMA(제마)제넥스학원,입시.검정 및 보습,35.8069205,127.0974989
전라북도,전주시,덕진구 기지로 82,학원,Jkim's(제이킴스)영어학원,입시.검정 및 보습,35.838091,127.0609063
전라북도,전주시,덕진구 세병남로 29,학원,JK수학학원,입시.검정 및 보습,35.8722814,127.1272928
전라북도,전주시,덕진구 세병남로 29,학원,JM영어전문학원,입시.검정 및 보습,35.8722814,127.1272928
전라북도,전주시,덕진구 가련산로 17,학원,JnK(제이앤케이)영어전문학원,국제화,35.8416476,127.1106143
전라북도,전주시,완산구 강변로 212-6,교습소,Joann's(조앤스)영어교습소,입시.검정 및 보습,35.8086266,127.1119866
전라북도,전주시,덕진구 두간로 7,학원,K(케이)베스트학원,종합(대),35.8655067,127.1152875
전라북도,전주시,덕진구 솔내로 200,학원,L Music Academy(엘뮤직아카데미)학원,예능(대),35.8678564,127.1275262
전라북도,전주시,완산구 효천중앙로 57,학원,LCS(엘씨에스)어학원,국제화,35.7993106,127.1080453
전라북도,전주시,완산구 소대배기로 18-26,교습소,LMK(엘엠케이)영어교습소,입시.검정 및 보습,35.7866874,127.1317469
전라북도,전주시,완산구 소대배기로 22,학원,M.O.M수학전문학원,입시.검정 및 보습,35.7869174,127.1326512
전라북도,전주시,완산구 화산천변7길 11,학원,Mango English(망고잉글리쉬)어학원,국제화,35.8216601,127.1148457
전라북도,전주시,완산구 호암로 81,학원,math(매쓰)온수학학원,입시.검정 및 보습,35.8086378,127.1035606
전라북도,전주시,덕진구 심방죽로 22,학원,Math.m(매쓰엠)수학학원,입시.검정 및 보습,35.8379654,127.1511543
전라북도,전주시,덕진구 세병로 170-3,학원,MH노블영어학원,입시.검정 및 보습,35.8788008,127.1338678
전라북도,전주시,덕진구 솔내로 166,학원,MH수학클리닉학원,입시.검정 및 보습,35.8648279,127.1272915
전라북도,전주시,완산구 용리로 45,학원,MJ(엠제이)영어학원,입시.검정 및 보습,35.7988196,127.1148134
전라북도,전주시,덕진구 소리로 206,학원,MK(엠케이)댄스스포츠학원,기예(대),35.8585874,127.1541895
전라북도,전주시,완산구 후곡길 4,학원,MOA(모아)수학학원,입시.검정 및 보습,35.8090856,127.0962445
전라북도,전주시,완산구 양지3길 44,교습소,MORE THAN ENGLSIH 모어댄잉글리쉬영어교습소,국제화,35.7896538,127.1210461
전라북도,전주시,완산구 용리로 43,학원,MST학습지도수학전문학원,입시.검정 및 보습,35.7988211,127.1146559
전라북도,전주시,완산구 화산천변6길 7-3,학원,M진수학학원,입시.검정 및 보습,35.8210689,127.1154679
전라북도,전주시,완산구 새터로 52-14,교습소,NOOK(누크)영어교습소,입시.검정 및 보습,35.8344035,127.1119812
전라북도,전주시,완산구 백제대로 436,학원,ONE(원)영어수학입시학원,입시.검정 및 보습,35.832103,127.1231453
전라북도,전주시,덕진구 만성북로 47,학원,PDI(피디아이)국제어학원양현어학원,국제화,35.8485926,127.0802181
전라북도,전주시,덕진구 세병로 141,학원,PDI국제어학원에코캠퍼스학원,국제화,35.8765731,127.1353277
전라북도,전주시,완산구 모악로 4651-49,학원,PDI국제어학원평화1캠퍼스학원,종합(대),35.7860987,127.126594
전라북도,전주시,완산구 홍산1길 7,교습소,PeachEnglish피치잉글리쉬영어교습소,국제화,35.8141875,127.108357
전라북도,전주시,완산구 학봉2길 14,교습소,PEPS(펩스)영어교습소,입시.검정 및 보습,35.8055317,127.1536057
전라북도,전주시,덕진구 솔내로 152,학원,POS수학과학학원,입시.검정 및 보습,35.863705,127.1272098
전라북도,전주시,덕진구 틀못4길 27,학원,Reading Music 리딩뮤직음악학원,예능(대),35.8448845,127.0594223
전라북도,전주시,덕진구 무삼지로 6-22,학원,REO(레오)영어학원,입시.검정 및 보습,35.8272239,127.1681599
전라북도,전주시,덕진구 오송로 45,교습소,RossEnglish(로스잉글리쉬)영어교습소,입시.검정 및 보습,35.8619057,127.1299491
전라북도,전주시,완산구 호암로 75-11,교습소,S(에스)클라라음악교습소,예능(대),35.809882,127.1030388
전라북도,전주시,완산구 화산천변3길 5,학원,SCOTTALK스캇토크학원,국제화,35.8203797,127.1156327
전라북도,전주시,덕진구 천마산로 66,학원,SEA(에스이에이)어학원,국제화,35.8647132,127.1286394
전라북도,전주시,완산구 영경2길 14,학원,SI서울인재독학관리학원,입시.검정 및 보습,35.8177968,127.1241347
전라북도,전주시,덕진구 만성중앙로 53-39,학원,SJ영어전문학원,입시.검정 및 보습,35.84335,127.0773581
전라북도,전주시,완산구 소대배기로 18,학원,SM수학전문학원,입시.검정 및 보습,35.7870341,127.1320911
전라북도,전주시,완산구 삼천천변1길 11,교습소,SnH캐피타운삼천영어교습소,국제화,35.7952656,127.1119759
전라북도,전주시,덕진구 세병로 35,학원,SR아카데미수학학원,입시.검정 및 보습,35.8736187,127.1290832
전라북도,전주시,덕진구 만성중앙로 17-18,학원,STAR(스타)잉글리쉬초등전과목학원,종합(대),35.8453205,127.0749024
전라북도,전주시,덕진구 오송1길 37-13,학원,STEM(스템)영어학원,국제화,35.8637658,127.1308402
전라북도,전주시,완산구 화산천변6길 7,교습소,ST영어교습소,입시.검정 및 보습,35.8212842,127.1154634
전라북도,전주시,덕진구 만성로 140,학원,S수학학원,입시.검정 및 보습,35.8434655,127.0770739
전라북도,전주시,완산구 고사평8길 8,교습소,TalkTalk톡톡잉글리쉬영어교습소,입시.검정 및 보습,35.8367549,127.1107468
전라북도,전주시,덕진구 솔내9길 5,학원,TAYLOR'S ENGLISH(테일러스영어)학원,입시.검정 및 보습,35.8622894,127.1261201
전라북도,전주시,덕진구 세병로 102,학원,The(더)플래닛잉글리시에코영어학원,국제화,35.8733162,127.1347559
전라북도,전주시,완산구 봉곡로 149-1,학원,THEK(더케이)학원,입시.검정 및 보습,35.8093448,127.1092222
전라북도,전주시,완산구 용리로 41,학원,THE더수학학원,입시.검정 및 보습,35.7988274,127.1143279
전라북도,전주시,완산구 호암로 63,학원,TIM수학학원,입시.검정 및 보습,35.8093011,127.1015459
전라북도,전주시,덕진구 세병로 174-9,학원,TOP(탑)영어전문학원,입시.검정 및 보습,35.8793843,127.1336303
전라북도,전주시,덕진구 송천1길 11,교습소,TOP+(탑플러스)수학교실수학교습소,입시.검정 및 보습,35.8567893,127.1192534
전라북도,전주시,덕진구 세병로 30,학원,TP(티피)수학학원,입시.검정 및 보습,35.8735886,127.1280044
전라북도,전주시,완산구 화산천변3길 16-3,학원,Trinity트리니티어학원,국제화,35.8207624,127.1143412
전라북도,전주시,덕진구 쪽구름로 46,학원,UI(유아이)의치한수전문관1관학원,입시.검정 및 보습,35.8695396,127.0773973
전라북도,전주시,덕진구 쪽구름로 46,학원,UI(유아이)의치한수전문관2관학원,국제화,35.8695396,127.0773973
전라북도,전주시,덕진구 세병로 208,학원,UI(유아이)의치한수전문관학원,입시.검정 및 보습,35.8792057,127.1296469
전라북도,전주시,덕진구 무삼지로 45,학원,UJ(유제이)댄스아카데미아중점학원,기예(대),35.8296325,127.1637789
전라북도,전주시,덕진구 세병1길 32,학원,UJ(유제이)댄스아카데미에코점학원,기타(대),35.8735261,127.1269753
전라북도,전주시,덕진구 우아로 31,교습소,visang비상잉글리시아이동신초점교습소,국제화,35.8506073,127.1557415
전라북도,전주시,완산구 평화3길 7,교습소,W.E.영어교습소,입시.검정 및 보습,35.7829208,127.1326036
전라북도,전주시,완산구 거마평로 191-2,학원,WITH ACOUSTIC 위드어쿠스틱 음악학원,기타(대),35.8093655,127.1153007
전라북도,전주시,덕진구 송천로 1,학원,with us 위더스영어어학원,국제화,35.8543951,127.1185926
전라북도,전주시,완산구 강변로 120-1,교습소,YBM시사영어리딩클럽영어교습소,입시.검정 및 보습,35.8020737,127.1141514
전라북도,전주시,덕진구 구총목로 38,학원,YBM잉글루최강영수학원,입시.검정 및 보습,35.8284282,127.1642547
전라북도,전주시,완산구 우림로 973-13,학원,YD실용음악학원,기예(대),35.7772662,127.1001035
전라북도,전주시,완산구 유연로 287,학원,YEA매직영어학원,입시.검정 및 보습,35.8255129,127.1169025
전라북도,전주시,완산구 홍산북로 13,학원,YOLO프리미엄독서실,독서실,35.8175853,127.1033017
전라북도,전주시,완산구 마전3길 6-5,학원,YSL어학원,국제화,35.8240914,127.1035932
전라북도,전주시,덕진구 기지로 77,교습소,Zero100(제로백)수학교습소,입시.검정 및 보습,35.8390606,127.0605142
전라북도,전주시,완산구 선너머1길 5,학원,가나입시학원,입시.검정 및 보습,35.8119867,127.1275431
전라북도,전주시,완산구 양지1길 16-3,학원,가람탑클래스학원,입시.검정 및 보습,35.7909222,127.118449
전라북도,전주시,완산구 문화광장로 23,학원,가야전기직업전문학원,직업기술,35.8229341,127.1461547
전라북도,전주시,덕진구 세병로 208,교습소,가온국어교습소,입시.검정 및 보습,35.8792057,127.1296469
전라북도,전주시,덕진구 구총목로 31,교습소,가온누리수학교습소,입시.검정 및 보습,35.8285167,127.1634309
전라북도,전주시,덕진구 솔내8길 15,학원,가온독서실,독서실,35.8611842,127.1231626
전라북도,전주시,덕진구 기지로 77,교습소,가온수학교습소,입시.검정 및 보습,35.8390606,127.0605142
전라북도,전주시,덕진구 안덕원로 246,학원,가우스수학입시학원,입시.검정 및 보습,35.8362465,127.1538957
전라북도,전주시,덕진구 심방죽2길 31,학원,가우스수학전문학원,입시.검정 및 보습,35.8369021,127.1538382
전라북도,전주시,덕진구 호성3길 12,학원,가우스수학학원,입시.검정 및 보습,35.861173,127.1511243
전라북도,전주시,덕진구 만성중앙로 53-39,학원,가인무용예술원발레전문학원,예능(대),35.84335,127.0773581
전라북도,전주시,완산구 맏내로 37,교습소,가치인독서논술&디베이트전주점논술교습소,입시.검정 및 보습,35.7846611,127.1255701
전라북도,전주시,완산구 효천중앙로 51,학원,"가현,The수학학원",입시.검정 및 보습,35.7989524,127.1075191
전라북도,전주시,덕진구 무삼지5길 11-6,교습소,갈란테피아노교습소,예능(대),35.8268623,127.1643277
전라북도,전주시,덕진구 오공로 47,학원,감성스토리음악학원,예능(대),35.8363701,127.0608624
전라북도,전주시,덕진구 세병로 30,학원,감수학전문학원,입시.검정 및 보습,35.8735886,127.1280044
전라북도,전주시,완산구 세내로 241,학원,감탄수학전문학원,입시.검정 및 보습,35.8125656,127.1096488
전라북도,전주시,덕진구 호성3길 22-4,학원,강남단과전문학원,입시.검정 및 보습,35.8610227,127.1501642
전라북도,전주시,덕진구 세병로 35,학원,강남방배학원,입시.검정 및 보습,35.8736187,127.1290832
전라북도,전주시,덕진구 오공로 43,학원,강남프라임학원,국제화,35.8362972,127.0599546
전라북도,전주시,완산구 용리로 39,학원,강변영수학원,국제화,35.7988358,127.1141589
전라북도,전주시,덕진구 솔내로 141,학원,강복학원,종합(대),35.8627887,127.1264765
전라북도,전주시,덕진구 석소로 10-1,학원,강샘수학전문학원,입시.검정 및 보습,35.8285453,127.1699872
전라북도,전주시,덕진구 태진로 119,학원,강선생과학전문학원,입시.검정 및 보습,35.831673,127.1355199
전라북도,전주시,완산구 고사평7길 3,교습소,강선생수학교습소,입시.검정 및 보습,35.8371578,127.1099799
전라북도,전주시,덕진구 진버들3길 3,학원,강소라뮤직클래스음악학원,예능(대),35.8345033,127.1621104
전라북도,전주시,덕진구 백제대로 555,학원,강소영현대무용학원,예능(대),35.8403936,127.1304956
전라북도,전주시,완산구 유연로 286,학원,강연호기타아카데미학원,기예(대),35.8251442,127.1167216
전라북도,전주시,덕진구 만성중앙로 17-131,학원,강의하는아이들전주만성캠퍼스학원,입시.검정 및 보습,35.8460064,127.0737589
전라북도,전주시,덕진구 기지로 66,학원,강의하는아이들전주혁신캠퍼스학원,입시.검정 및 보습,35.8380511,127.0590112
전라북도,전주시,덕진구 오송1길 29,학원,강지영독서논술전문학원,입시.검정 및 보습,35.8630418,127.1300327
전라북도,전주시,덕진구 기지로 66,학원,강한글국어논술중고등전문학원,입시.검정 및 보습,35.8380511,127.0590112
전라북도,전주시,덕진구 틀못3길 12,교습소,강한글논술교습소,입시.검정 및 보습,35.8427938,127.0559859
전라북도,전주시,덕진구 두간6길 10,학원,개념마스터수학학원,입시.검정 및 보습,35.866021,127.1191046
전라북도,전주시,덕진구 시천로 40,학원,개념원리수학전문학원,입시.검정 및 보습,35.8629339,127.1148037
전라북도,전주시,완산구 당산로 52,학원,개념잡는수학전문학원,입시.검정 및 보습,35.8320049,127.1138613
전라북도,전주시,완산구 호암로 61,학원,개념플러스수학전문학원,입시.검정 및 보습,35.8093962,127.1013104
전라북도,전주시,완산구 거마산2길 4-6 (),교습소,건국피아노과외교습소,예능(대),35.7974006,127.1238628
전라북도,전주시,완산구 온고을로 100,학원,결고등수학전문학원,입시.검정 및 보습,35.8341554,127.1119556
전라북도,전주시,덕진구 솔내로 190,학원,결국어학원,입시.검정 및 보습,35.8670452,127.1274618
전라북도,전주시,덕진구 안전로 197,학원,결수학학원,입시.검정 및 보습,35.8415711,127.0578516
전라북도,전주시,완산구 평화로 120,학원,경복궁영어학원,입시.검정 및 보습,35.787425,127.1355375
전라북도,전주시,덕진구 세병로 92,학원,고공수학학원,입시.검정 및 보습,35.8725528,127.1343046
전라북도,전주시,덕진구 정언신로 142,학원,고구마플러스학원,입시.검정 및 보습,35.8302584,127.1693018
전라북도,전주시,완산구 우전2길 69,학원,고대수학학원,입시.검정 및 보습,35.8102914,127.1066542
전라북도,전주시,덕진구 세병로 172,학원,고대쌤영어학원,입시.검정 및 보습,35.8785624,127.1335758
전라북도,전주시,완산구 평화로 115,학원,고등영어더the몰입영어학원,입시.검정 및 보습,35.787085,127.13435
전라북도,전주시,완산구 팔달로 237,학원,고려검정고시학원,입시.검정 및 보습,35.823513,127.1446947
전라북도,전주시,덕진구 가련산로 6,학원,고려대학교국제어학원영어교육프로그램학원,입시.검정 및 보습,35.8404565,127.1102754
전라북도,전주시,완산구 화산천변로 50,학원,고려수학전문학원,입시.검정 및 보습,35.8232941,127.1170364
전라북도,전주시,덕진구 솔내로 128,학원,"고마워,그림아!미술학원",예능(대),35.8614651,127.1269422
전라북도,전주시,완산구 화산천변로 29,학원,고수학학원,입시.검정 및 보습,35.8216595,127.1159739
전라북도,전주시,덕진구 진버들1길 76,학원,고운손음악학원,예능(대),35.837868,127.1647141
전라북도,전주시,완산구 호암로 63,학원,고운손피아노학원,예능(대),35.8093011,127.1015459
전라북도,전주시,완산구 충경로 32,교습소,고은영성악아카데미교습소,예능(대),35.817149,127.1427851
전라북도,전주시,완산구 강당2길 12 (),교습소,고은피아노괴외교습소,예능(대),35.8095055,127.135078
전라북도,전주시,덕진구 정언신로 89,학원,고주희영어학원,국제화,35.8312986,127.1636595
전라북도,전주시,덕진구 오송1길 29,교습소,고현수학교습소,입시.검정 및 보습,35.8630418,127.1300327
전라북도,전주시,완산구 거마평로 52,학원,고현영어수학전문학원,입시.검정 및 보습,35.7971711,127.1170489
전라북도,전주시,덕진구 세병로 18,학원,고흐의서재미술학원,예능(대),35.8745961,127.12742
전라북도,전주시,완산구 효자로 265,학원,골든타임관리형독서실,독서실,35.8192422,127.1144389
전라북도,전주시,완산구 효자로 265,학원,골든타임관리형학원,종합(대),35.8192422,127.1144389
전라북도,전주시,덕진구 아중1길 2,학원,골든트리프리미엄독서실,독서실,35.8281822,127.1701078
전라북도,전주시,덕진구 아중1길 2,학원,골든트리프리미엄플러스독서실,독서실,35.8281822,127.1701078
전라북도,전주시,완산구 안행2길 9-6,학원,곰솔독서실,독서실,35.8007835,127.1292862
전라북도,전주시,덕진구 정암길 19,학원,공간독서실,독서실,35.8615461,127.0609992
전라북도,전주시,완산구 백제대로 276,학원,공감독서실,독서실,35.817811,127.1233254
전라북도,전주시,완산구 당산로 39,학원,공감수학전문학원,입시.검정 및 보습,35.8323463,127.1127264
전라북도,전주시,덕진구 만성중앙로 17-10,학원,공감수학학원,입시.검정 및 보습,35.8447939,127.0745894
전라북도,전주시,완산구 우전2길 47,학원,공부비법영수전문학원,입시.검정 및 보습,35.8084354,127.1067821
전라북도,전주시,덕진구 견훤로 289,학원,공부의철인인후학원,종합(대),35.8373724,127.1561256
전라북도,전주시,덕진구 견훤로 308,학원,공부의촉학원,입시.검정 및 보습,35.8388751,127.156083
전라북도,전주시,덕진구 숲정이5길 5,학원,공비영어학원,국제화,35.831772,127.1351067
전라북도,전주시,완산구 신봉로 55,학원,공신학원,입시.검정 및 보습,35.8100172,127.1209289
전라북도,전주시,덕진구 기린대로 1018-13,학원,공영피아노학원,예능(대),35.8684515,127.0756477
전라북도,전주시,완산구 고사평로 33,학원,공작미술학원,예능(대),35.8369441,127.1099865
전라북도,전주시,덕진구 세병로 18,학원,공터영어에코포레나센터학원,국제화,35.8745961,127.12742
전라북도,전주시,완산구 소대배기로 22,학원,공터영어전주평화어학원,국제화,35.7869174,127.1326512
전라북도,전주시,덕진구 오공로 43-24,학원,과학이좋다학원,입시.검정 및 보습,35.8375458,127.0613133
전라북도,전주시,덕진구 중상보로 15,학원,곽성문영어전문학원,입시.검정 및 보습,35.8328507,127.1693323
전라북도,전주시,완산구 맏내로 28,학원,광신음악학원,예능(대),35.7833112,127.1270905
전라북도,전주시,완산구 당산로 61,학원,교연영어학원,입시.검정 및 보습,35.8323786,127.115175
전라북도,전주시,완산구 거마남로 60-1,교습소,교학서당한문교습소,입시.검정 및 보습,35.7951106,127.1234029
전라북도,전주시,완산구 서곡로 12,학원,구평완수학전문학원,입시.검정 및 보습,35.8321516,127.0968091
전라북도,전주시,완산구 전주천동로 244,학원,국민공·경매학원,직업기술,35.8181149,127.1390497
전라북도,전주시,완산구 백제대로 106 (),교습소,국보도예과외교습소,예능(대),35.8031848,127.1256192
전라북도,전주시,완산구 범안1길 33,학원,국선미음악학원,예능(대),35.8112151,127.1077166
전라북도,전주시,완산구 효천중앙로 49,학원,국선생수학정원맘몬테수학학원,입시.검정 및 보습,35.7989551,127.1072244
전라북도,전주시,완산구 우전2길 36-2,학원,국악온국악학원,예능(대),35.80749,127.1077482
전라북도,전주시,완산구 우전2길 66,교습소,국어의훈국어교습소,입시.검정 및 보습,35.8099675,127.1070941
전라북도,전주시,완산구 유연로 265,학원,국어의훈국어전문학원,입시.검정 및 보습,35.8255676,127.1145091
전라북도,전주시,덕진구 진북1길 17-14,학원,국제요리학원,직업기술,35.8268265,127.1320824
전라북도,전주시,완산구 삼천천변1길 17,학원,국제음악학원,예능(대),35.7954397,127.1126521
전라북도,전주시,완산구 팔달로 198,학원,궁전요리제빵커피학원,종합(대),35.8200511,127.1466316
전라북도,전주시,완산구 우전2길 69,교습소,권미술교습소,예능(대),35.8102914,127.1066542
전라북도,전주시,완산구 유연로 263,학원,권앤장학원,입시.검정 및 보습,35.8255831,127.1142264
전라북도,전주시,덕진구 천마산로 73,학원,권영수피아노학원,예능(대),35.8654057,127.1294579
전라북도,전주시,덕진구 정언신로 107,학원,권현경피아노학원,예능(대),35.8312009,127.1655931
전라북도,전주시,덕진구 가리내3길 15,학원,그랑누리학원,기타(대),35.8463445,127.1097372
전라북도,전주시,완산구 우전로 319,학원,그랑발레무용학원,예능(대),35.8232094,127.1016505
전라북도,전주시,덕진구 가련산로 30,학원,그랑발레아트학원,예능(대),35.8419232,127.1118169
전라북도,전주시,완산구 물왕멀로 48,교습소,그랑블뮤직음악교습소,예능(대),35.8278275,127.1504295
전라북도,전주시,완산구 물왕멀로 48,교습소,그랑블수학교습소,입시.검정 및 보습,35.8278275,127.1504295
전라북도,전주시,덕진구 송천로 31,학원,그랜드영어수학학원,종합(대),35.855295,127.1178603
전라북도,전주시,덕진구 쪽구름로 124,학원,그레이스댄스스튜디오학원,기예(대),35.8742655,127.0716242
전라북도,전주시,덕진구 세병로 102,학원,그레이스음악학원,예능(대),35.8733162,127.1347559
전라북도,전주시,완산구 신봉로 49,학원,그루터기학원,입시.검정 및 보습,35.8103019,127.1204498
전라북도,전주시,덕진구 틀못3길 12,교습소,그리다미술교습소,예능(대),35.8427938,127.0559859
전라북도,전주시,완산구 효천중앙로 51,학원,그리미Art아트미술학원,예능(대),35.7989524,127.1075191
전라북도,전주시,덕진구 솔내로 183,학원,그리밍아트미술학원,예능(대),35.866443,127.1270354
전라북도,전주시,완산구 홍산로 263,학원,그린섬미술학원,예능(대),35.8173005,127.1054984
전라북도,전주시,완산구 평화로 106,교습소,그린아트미술교습소,예능(대),35.7860848,127.1344371
전라북도,전주시,덕진구 백석로 149,교습소,그린아트스콜레에코시티미술교습소,예능(대),35.8807726,127.134376
전라북도,전주시,덕진구 우아9길 4,교습소,그린아트스콜레전주우아미술교습소,예능(대),35.8508749,127.1563495
전라북도,전주시,완산구 세내로 556,학원,그린입시학원,입시.검정 및 보습,35.8345699,127.0986619
전라북도,전주시,완산구 팔달로 184,학원,그린컴퓨터아트학원,직업기술,35.8189732,127.1470911
전라북도,전주시,완산구 온고을로 120,학원,그림그리는날미술학원,예능(대),35.8343005,127.1096717
전라북도,전주시,덕진구 천마산로 91,학원,그림담미술학원,예능(대),35.8652498,127.1313786
전라북도,전주시,완산구 따박골6길 45,교습소,그림숲미술교습소,예능(대),35.810653,127.1280437
전라북도,전주시,완산구 평화14길 28-12,교습소,그림아이미술교습소,예능(대),35.7934061,127.134227
전라북도,전주시,덕진구 만성중앙로 17-10,학원,그림아트스튜디오전주만성학원,예능(대),35.8447939,127.0745894
전라북도,전주시,완산구 양지3길 15,교습소,그림좋은날미술교습소,예능(대),35.7897054,127.1184483
전라북도,전주시,덕진구 오공로 43-22,학원,그림터미술학원,예능(대),35.8372699,127.0612907
전라북도,전주시,덕진구 오송1길 37-7,학원,글렌뷰학원,종합(대),35.8634095,127.1307518
전라북도,전주시,덕진구 구총목로 30,학원,글례음독서실,독서실,35.8282199,127.1633321
전라북도,전주시,덕진구 소리로 185,학원,글로리아음악학원,예능(대),35.858042,127.1524359
전라북도,전주시,완산구 거마평로 113,교습소,글보책보통합독서논술교습소,입시.검정 및 보습,35.802549,127.1165278
전라북도,전주시,완산구 기린대로 154-4,학원,글탑독서실,독서실,35.8221245,127.151598
전라북도,전주시,덕진구 호성3길 24,학원,금란음악학원,예능(대),35.860527,127.1500914
전라북도,전주시,덕진구 호성3길 30,학원,금빛소리색소폰전문학원,기예(대),35.860301,127.1494876
전라북도,전주시,완산구 전동성당길 88-8,교습소,금잔디피아노교습소,예능(대),35.814967,127.1485959
전라북도,전주시,덕진구 쪽구름로 120,학원,기쁜음악학원,예능(대),35.8741699,127.0721427
전라북도,전주시,덕진구 시천로 39,학원,기쌤수학전문학원,입시.검정 및 보습,35.8627266,127.1144609
전라북도,전주시,덕진구 천마산로 91,학원,기탄사고력교실전주송천오송학원,입시.검정 및 보습,35.8652498,127.1313786
전라북도,전주시,덕진구 우아로 31,학원,기탄사고력교실전주우아한시티학원,입시.검정 및 보습,35.8506073,127.1557415
전라북도,전주시,덕진구 세병로 12,학원,기파랑문해원학원,입시.검정 및 보습,35.87519,127.1271369
전라북도,전주시,완산구 충경로 75,학원,길디자인미술학원,예능(대),35.8188644,127.147255
전라북도,전주시,덕진구 안덕원로 297,학원,길미술학원,예능(대),35.8376539,127.159542
전라북도,전주시,덕진구 오공로 43-52,학원,길수학고등전문학원,입시.검정 및 보습,35.8377156,127.0605649
전라북도,전주시,덕진구 오공로 43-28,학원,길수학전문학원,입시.검정 및 보습,35.8378093,127.0613283
전라북도,전주시,덕진구 호성로 138,학원,김&정음악학원,예능(대),35.8636904,127.1478248
전라북도,전주시,덕진구 기린대로 1018-13,교습소,김경선피아노음악교습소,예능(대),35.8684515,127.0756477
전라북도,전주시,완산구 홍산로 371,교습소,김규원피아노교습소,예능(대),35.8269094,127.1056377
전라북도,전주시,완산구 화산천변6길 6,학원,김근수과학전문학원,입시.검정 및 보습,35.821494,127.1156327
전라북도,전주시,덕진구 오송1길 37-13,학원,김대규수학학원,입시.검정 및 보습,35.8637658,127.1308402
전라북도,전주시,덕진구 석소로 18,학원,김동혁믿음영어전문학원,입시.검정 및 보습,35.8290223,127.1696998
전라북도,전주시,덕진구 만성로 140,학원,김명규과학학원,입시.검정 및 보습,35.8434655,127.0770739
전라북도,전주시,완산구 용머리로 38,교습소,김명하플루트교습소,예능(대),35.8058754,127.1144887
전라북도,전주시,덕진구 출판로 85,교습소,김문성기타스튜디오교습소,예능(대),35.8398984,127.0618836
