County,City,Town,Address,Annual_Rent,Area,Land_Type,Latitude,Longitude
경상남도,창녕군,길곡면,증산리 1097-1,200000.0,1041.0,답,35.3885864,128.5596091
경상남도,창녕군,길곡면,증산리 483,1350000.0,2228.0,답,35.3852959,128.5590243
경상남도,창녕군,남지읍,시남리 221-2,150000.0,1498.0,답,35.4756597,128.4327557
경상남도,창녕군,대지면,본초리 376-4,236000.0,788.0,답,35.5354324,128.4468604
경상남도,창녕군,대지면,본초리 376-5,164000.0,543.0,답,35.5353961,128.4467910
경상남도,창녕군,대합면,내울리 483-2,600000.0,1078.0,전,35.5924436,128.4277302
경상남도,창녕군,대합면,내울리 450,300000.0,651.0,전,35.5929358,128.4321791
경상남도,창녕군,대합면,내울리 483-5,400000.0,450.0,전,35.5927129,128.4272856
경상남도,창녕군,대합면,내울리 915-1,1000000.0,1767.0,답,35.6032150,128.4184075
경상남도,창녕군,대합면,내울리 914-4,500000.0,526.0,답,35.6033979,128.4183869
경상남도,창녕군,대합면,내울리 451,200000.0,473.0,전,35.5930354,128.4312226
경상남도,창녕군,대합면,도개리 580-2,700000.0,1067.9,답,35.5922261,128.4336161
경상남도,창녕군,대합면,도개리 481,700000.0,932.9,답,35.5922722,128.4287405
경상남도,창녕군,대합면,도개리 502-1,2000000.0,3021.2,답,35.5926119,128.4290248
경상남도,창녕군,대합면,소야리 218,200000.0,2143.0,답,35.5695752,128.4577813
경상남도,창녕군,대합면,소야리 215,100000.0,1017.0,답,35.5690802,128.4579567
경상남도,창녕군,대합면,평지리 874-2,250000.0,1263.0,전,35.5868643,128.4668702
경상남도,창녕군,도천면,어만리 505,250000.0,3561.0,답,35.4182980,128.5459074
경상남도,창녕군,도천면,예리 856,600000.0,1365.0,답,35.4264597,128.5390953
경상남도,창녕군,도천면,예리 855-5,600000.0,1471.0,답,35.4264733,128.5389492
경상남도,창녕군,부곡면,부곡리 632-25,200000.0,966.0,답,35.4330766,128.5979800
경상남도,창녕군,부곡면,부곡리 632-15,500000.0,2447.0,답,35.4329546,128.5979211
경상남도,창녕군,장마면,장가리 1065-1,170000.0,1078.0,답,35.4757692,128.4731448
경상남도,창녕군,창녕읍,외부리 85,300000.0,3326.0,답,35.5017599,128.4746048
경상남도,창녕군,창녕읍,용석리 382-2,300000.0,1532.0,답,35.5070803,128.4758158
경상남도,창원시,마산합포구,진북면 망곡리 579,500000.0,1191.0,답,35.1436461,128.4826994
경상남도,창원시,의창구,대산면 가술리 1408,987300.0,4770.0,답,35.3226309,128.6802918
경상남도,창원시,의창구,대산면 가술리 1142,541700.0,2617.0,답,35.3274736,128.6963365
경상남도,창원시,의창구,대산면 갈전리 1153-11,591600.0,2858.3,답,35.3514802,128.6979337
경상남도,창원시,의창구,대산면 갈전리 538,373000.0,1802.0,답,35.3606827,128.6789804
경상남도,창원시,의창구,대산면 갈전리 537,391400.0,1891.0,답,35.3608061,128.6791219
경상남도,창원시,의창구,대산면 대방리 24,519000.0,2507.6,답,35.3467846,128.6966388
경상남도,창원시,의창구,대산면 대방리 709,1018400.0,4920.0,답,35.3342887,128.6937394
경상남도,창원시,의창구,대산면 유등리 246-8,792000.0,3826.4,답,35.3445810,128.7364570
경상남도,창원시,의창구,대산면 제동리 529-9,994200.0,4803.0,답,35.3224326,128.7039545
경상남도,창원시,의창구,동읍 금산리 758-1,534800.0,2584.0,답,35.3472907,128.6720468
경상남도,창원시,의창구,동읍 산남리 591-1,777800.0,3757.8,답,35.3366426,128.6786251
경상남도,창원시,의창구,동읍 산남리 591-2,500700.0,2419.1,답,35.3363007,128.6790630
경상남도,창원시,의창구,동읍 산남리 696-6,943500.0,4558.2,답,35.3410468,128.6867561
경상남도,통영시,명정동,841-1,20000.0,463.0,전,34.8578259,128.4151008
경상남도,통영시,사량면,금평리 836,30000.0,476.0,전,34.8415869,128.2005544
경상남도,통영시,산양읍,풍화리 1485-6,455000.0,2969.0,전,34.8321367,128.3428051
경상남도,통영시,산양읍,풍화리 1499-2,65000.0,426.0,전,34.8307282,128.3436867
경상남도,통영시,산양읍,풍화리 1513,420000.0,2774.0,답,34.8297020,128.3444161
경상남도,통영시,산양읍,풍화리 1511,60000.0,397.0,답,34.8295792,128.3439619
경상남도,통영시,평림동,130,20000.0,410.0,전,34.8607473,128.4026728
경상남도,통영시,평림동,128,60000.0,797.0,전,34.8608999,128.4024701
경상남도,하동군,고전면,신월리 323-5,480000.0,1689.0,답,35.0260259,127.7899870
경상남도,하동군,금남면,대송리 683-3,1000000.0,1844.0,답,34.9704153,127.8434233
경상남도,하동군,금남면,대송리 683-4,1000000.0,1398.0,답,34.9701606,127.8432601
경상남도,하동군,금남면,덕천리 705-1,5000.0,20.0,답,34.9986561,127.8366970
경상남도,하동군,금남면,덕천리 863-2,230000.0,898.0,답,34.9967756,127.8366790
경상남도,하동군,금남면,덕천리 689,11000.0,43.0,답,34.9995525,127.8377117
경상남도,하동군,금남면,덕천리 710-2,129000.0,503.0,답,34.9991259,127.8366972
경상남도,하동군,금남면,덕천리 705-3,26000.0,102.0,답,34.9985574,127.8366740
경상남도,하동군,금성면,가덕리 1055,500000.0,2036.0,답,34.9717572,127.7995751
경상남도,하동군,금성면,고포리 546-2,1300000.0,1251.0,답,34.9665243,127.7715064
경상남도,하동군,금성면,궁항리 1408-1,700000.0,2400.0,답,34.9657663,127.7908757
경상남도,하동군,북천면,서황리 530-15,1500000.0,1525.0,답,35.1323282,127.8750713
경상남도,하동군,악양면,등촌리 59-1,100000.0,1293.0,답,35.1977697,127.7175771
경상남도,하동군,악양면,등촌리 55,200000.0,3131.0,답,35.1979437,127.7178625
경상남도,하동군,악양면,매계리 316,1500000.0,4082.0,답,35.1761965,127.7071661
경상남도,하동군,악양면,매계리 298,500000.0,1336.0,답,35.1751674,127.7080805
경상남도,하동군,양보면,지례리 286,1670000.0,1949.0,답,35.0435835,127.8638490
경상남도,하동군,양보면,지례리 287,893000.0,1000.0,답,35.0436412,127.8639929
경상남도,하동군,옥종면,회신리 119-3,2000000.0,1656.0,답,35.1856668,127.8312188
경상남도,하동군,옥종면,회신리 119-2,2000000.0,1582.0,답,35.1857085,127.8310028
경상남도,하동군,적량면,동리 347,950000.0,1660.0,답,35.1027550,127.7845561
경상남도,하동군,적량면,서리 111,100000.0,462.0,답,35.1274314,127.7562920
경상남도,하동군,하동읍,비파리 662-2,400000.0,1660.0,답,35.0680348,127.7560117
경상남도,하동군,하동읍,화심리 189-1,426000.0,1855.0,답,35.0843895,127.7323672
경상남도,하동군,하동읍,화심리 285-2,460000.0,2004.0,답,35.0856411,127.7337865
경상남도,함안군,가야읍,말산리 4-2,1580000.0,1904.0,답,35.2833607,128.4137787
경상남도,함안군,가야읍,말산리 2-7,750000.0,904.0,답,35.2836412,128.4136950
경상남도,함안군,가야읍,말산리 4-1,970000.0,1177.0,답,35.2835302,128.4137417
경상남도,함안군,가야읍,춘곡리 25,200000.0,2040.0,답,35.2595861,128.3807583
경상남도,함안군,가야읍,혈곡리 644-13,460000.0,1816.0,답,35.2484676,128.3837924
경상남도,함안군,군북면,동촌리 1329,240000.0,2064.0,답,35.2447461,128.3529514
경상남도,함안군,군북면,동촌리 1331,240000.0,2099.0,답,35.2444926,128.3530668
경상남도,함안군,대산면,평림리 977-1,500000.0,2136.0,답,35.3494212,128.4466762
경상남도,함안군,대산면,평림리 1021-2,5986000.0,4705.0,답,35.3432074,128.4522488
경상남도,함안군,대산면,하기리 1016-4,50000.0,422.0,답,35.3480043,128.3974260
경상남도,함안군,대산면,하기리 1016-5,48000.0,401.0,답,35.3474877,128.3974615
경상남도,함안군,대산면,하기리 1013,322000.0,2688.0,답,35.3474816,128.3973248
경상남도,함안군,법수면,주물리 718-1,150000.0,1406.0,답,35.3282039,128.3560214
경상남도,함안군,법수면,주물리 721,129000.0,1216.0,답,35.3284055,128.3562184
경상남도,함안군,법수면,주물리 717-4,71000.0,668.0,답,35.3284720,128.3558370
경상남도,함안군,산인면,송정리 890-8,2000000.0,1742.0,답,35.2757182,128.4337812
경상남도,함안군,칠북면,덕남리 1290-3,500000.0,1653.0,답,35.3646038,128.5117905
경상남도,함양군,백전면,백운리 34,1000000.0,2142.0,답,35.5919434,127.6521609
경상남도,함양군,백전면,백운리 20-1,50000.0,219.0,전,35.5910791,127.6521007
경상남도,함양군,백전면,백운리 448-1,500000.0,1150.0,답,35.5908448,127.6479504
경상남도,함양군,백전면,백운리 16-1,500000.0,1788.0,전,35.5904624,127.6531543
경상남도,함양군,백전면,백운리 447-6,50000.0,343.0,답,35.5911226,127.6484994
경상남도,함양군,백전면,백운리 448-2,400000.0,1266.0,답,35.5907001,127.6483440
경상남도,함양군,병곡면,옥계리 18,60000.0,1103.0,답,35.5331091,127.6764217
경상남도,함양군,안의면,월림리 840,15000.0,321.0,전,35.6279536,127.7845124
경상남도,함양군,안의면,월림리 839,25000.0,407.0,전,35.6279618,127.7844150
경상남도,함양군,안의면,월림리 851-1,50000.0,876.0,전,35.6265879,127.7840592
경상남도,함양군,함양읍,삼산리 330-7,420000.0,1940.0,답,35.5138957,127.7061380
경상남도,함양군,휴천면,태관리 371-2,100000.0,738.8,답,35.4717551,127.7478952
경상남도,함양군,휴천면,태관리 383,190000.0,1422.2,답,35.4713311,127.7479449
경상남도,함양군,휴천면,태관리 361,210000.0,1517.1,답,35.4718944,127.7479342
경상남도,합천군,대병면,성리 948,1200000.0,2872.0,답,35.5237979,128.0546754
경상남도,합천군,삼가면,용흥리 942,700000.0,1923.0,답,35.3912077,128.1345205
경상남도,합천군,삼가면,용흥리 586,700000.0,1740.0,답,35.3971952,128.1383264
경상남도,합천군,초계면,초계리 432-1,51870000.0,1441.0,답,35.5581145,128.2594893
경상남도,합천군,초계면,초계리 442-2,35900000.0,1088.0,답,35.5592250,128.2574669
경상남도,합천군,합천읍,외곡리 866-8,335000.0,1771.0,답,35.6283762,128.1316586
경상남도,합천군,합천읍,외곡리 864-1,265000.0,1403.0,답,35.6282273,128.1319081
전라북도,고창군,공음면,군유리 999,100000.0,564.0,답,35.3594335,126.5595526
전라북도,고창군,공음면,군유리 1000,350000.0,1714.4,답,35.3592753,126.5594510
전라북도,고창군,공음면,선동리 1227-3,634000.0,2107.0,전,35.3821947,126.5483097
전라북도,고창군,공음면,용수리 879-12,2605000.0,8611.0,답,35.3857509,126.5415190
전라북도,고창군,대산면,연동리 975,222000.0,1821.0,답,35.3370204,126.5512956
전라북도,고창군,부안면,수앙리 1207,1718000.0,3437.5,답,35.5459875,126.6689083
전라북도,고창군,부안면,운양리 527,110000.0,360.0,전,35.4846169,126.6707304
전라북도,고창군,상하면,용정리 626,50000.0,347.0,전,35.4536190,126.4640474
전라북도,고창군,상하면,용정리 623,400000.0,2879.0,전,35.4543990,126.4638642
전라북도,고창군,상하면,용정리 624,50000.0,529.0,전,35.4539707,126.4640247
전라북도,고창군,성송면,괴치리 919,1482000.0,2964.0,답,35.3857219,126.6269433
전라북도,고창군,성송면,괴치리 920,1028000.0,2056.0,답,35.3855542,126.6267590
전라북도,고창군,성송면,사내리 515,250000.0,853.0,답,35.3896606,126.6372794
전라북도,고창군,성송면,사내리 805,280000.0,1383.7,답,35.3903378,126.6379476
전라북도,고창군,신림면,가평리 883,1400000.0,2975.3,답,35.4784625,126.7428397
전라북도,고창군,신림면,가평리 880,1104000.0,2208.2,답,35.4786249,126.7419637
전라북도,고창군,신림면,덕화리 509,580000.0,914.0,답,35.4852479,126.7443019
전라북도,고창군,신림면,덕화리 474,1410000.0,2832.0,답,35.4852409,126.7401372
전라북도,고창군,신림면,부송리 317,1820000.0,3455.0,답,35.4734063,126.6917658
전라북도,고창군,신림면,세곡리 764,850000.0,1363.4,답,35.4581587,126.7040072
전라북도,고창군,심원면,고전리 427,1699000.0,3199.0,답,35.5170241,126.5237103
전라북도,고창군,심원면,용기리 514-4,180000.0,1479.0,답,35.5245982,126.5970906
전라북도,고창군,심원면,용기리 516-1,197000.0,1615.0,답,35.5250344,126.5973767
전라북도,고창군,심원면,용기리 514-3,194000.0,1593.0,답,35.5245758,126.5967219
전라북도,고창군,심원면,주산리 348,800000.0,2679.0,전,35.5063856,126.5340574
전라북도,고창군,심원면,주산리 350,177000.0,592.0,전,35.5061794,126.5339662
전라북도,고창군,해리면,금평리 1379,2500000.0,5041.8,답,35.5090173,126.5015260
전라북도,고창군,해리면,안산리 452,600000.0,2545.0,전,35.4678613,126.5343775
전라북도,고창군,해리면,안산리 446-2,240000.0,1071.0,전,35.4680537,126.5342383
전라북도,고창군,해리면,안산리 486,500000.0,2198.0,전,35.4674881,126.5350216
전라북도,고창군,해리면,안산리 450,720000.0,3131.0,전,35.4678936,126.5351449
전라북도,고창군,해리면,안산리 449,250000.0,969.0,전,35.4681092,126.5354285
전라북도,고창군,해리면,안산리 454,200000.0,952.0,전,35.4675834,126.5340095
전라북도,고창군,해리면,안산리 449-1,150000.0,694.0,전,35.4678813,126.5356188
전라북도,고창군,해리면,안산리 480,170000.0,724.0,전,35.4675857,126.5345616
전라북도,고창군,흥덕면,교운리 17-1,650000.0,2162.0,전,35.5277142,126.6992065
전라북도,고창군,흥덕면,제하리 41,2180000.0,4364.0,답,35.5087098,126.7300762
전라북도,군산시,개사동,368,360000.0,2562.0,답,35.9359097,126.6731976
전라북도,군산시,나포면,나포리 291,1500000.0,4142.0,답,36.0461851,126.8630803
전라북도,군산시,임피면,미원리 865,600000.0,1177.0,답,35.9773627,126.8355313
전라북도,김제시,금구면,산동리 260-10,1011670.0,3002.0,답,35.8005774,127.0069933
전라북도,김제시,만경읍,화포리 1061-3,1099260.0,3261.9,답,35.8794050,126.8053084
전라북도,김제시,성덕면,석동리 848-2,169170.0,502.0,답,35.8246352,126.8108552
전라북도,김제시,성덕면,석동리 848-1,1190620.0,3533.0,답,35.8248325,126.8109006
전라북도,김제시,성덕면,성덕리 908-6,2600000.0,4017.6,답,35.8207369,126.7839822
전라북도,김제시,신월동,567-5,1245180.0,3694.9,답,35.7646894,126.8857096
전라북도,김제시,용지면,구암리 801-7,1980000.0,3995.1,답,35.8590404,126.9442676
전라북도,김제시,진봉면,가실리 1205-4,2600000.0,3986.8,답,35.8319212,126.7862156
전라북도,김제시,진봉면,상궐리 1499-3,2060000.0,3856.2,답,35.8383821,126.7699499
전라북도,김제시,청하면,동지산리 1177-1,1351670.0,4010.9,답,35.9055344,126.8478811
전라북도,김제시,황산면,쌍감리 947,1381700.0,4100.0,답,35.7886004,126.9430923
전라북도,남원시,금지면,귀석리 786-6,3600000.0,3011.6,답,35.3171004,127.3002348
전라북도,남원시,금지면,귀석리 786-7,1200000.0,1342.7,답,35.3171017,127.3004708
전라북도,남원시,대강면,신덕리 1160-2,160000000.0,2741.9,과수원,35.3340148,127.2149994
전라북도,남원시,대산면,길곡리 522,21000.0,932.0,전,35.4418459,127.3168962
전라북도,남원시,대산면,대곡리 959-1,92850000.0,2813.6,답,35.4000399,127.3170639
전라북도,남원시,대산면,대곡리 968-4,39830000.0,1206.9,답,35.4004967,127.3221313
전라북도,남원시,대산면,수덕리 885-2,300000.0,1517.0,답,35.4129680,127.3200545
전라북도,남원시,대산면,수덕리 885-1,300000.0,1114.0,답,35.4132642,127.3205214
전라북도,남원시,덕과면,만도리 146-1,1350000.0,2889.0,답,35.5026334,127.3987192
전라북도,남원시,사매면,관풍리 700,50000000.0,1561.0,답,35.4825084,127.3695359
전라북도,남원시,사매면,대신리 435-1,800000.0,1832.0,답,35.4741312,127.3810042
전라북도,남원시,사매면,오신리 920,576000.0,2377.4,답,35.4921826,127.3696870
전라북도,남원시,사매면,인화리 655-5,78760000.0,3099.6,답,35.4850031,127.3353043
전라북도,남원시,사매면,인화리 655-4,30248000.0,1190.4,답,35.4851132,127.3355890
전라북도,남원시,사매면,화정리 522-2,320000.0,1054.1,답,35.4653683,127.3455126
전라북도,남원시,산내면,입석리 430-2,500000.0,3048.0,답,35.4126482,127.6230085
전라북도,남원시,산동면,부절리 2442-12,1500000.0,3920.9,답,35.4724418,127.4603454
전라북도,남원시,산동면,부절리 2442-11,850000.0,946.3,답,35.4725726,127.4601151
전라북도,남원시,산동면,부절리 2429-8,800000.0,1954.7,답,35.4781818,127.4644813
전라북도,남원시,수지면,고평리 1681-15,395000.0,1628.8,답,35.3571889,127.3931024
전라북도,남원시,수지면,고평리 1681-17,553000.0,2282.8,답,35.3569138,127.3936001
전라북도,남원시,수지면,남창리 1936-5,1300000.0,3227.7,답,35.3251742,127.3323656
전라북도,남원시,수지면,남창리 1936-1,2000000.0,4740.8,답,35.3262500,127.3320048
전라북도,남원시,수지면,산정리 6,500000.0,1996.0,답,35.3231144,127.3694740
전라북도,남원시,수지면,유암리 440-10,400000.0,1788.0,답,35.3315088,127.3745997
전라북도,남원시,아영면,갈계리 863,600000.0,1951.0,답,35.4985042,127.6096986
전라북도,남원시,아영면,의지리 450-2,280000.0,1217.0,전,35.5248463,127.6154994
전라북도,남원시,아영면,의지리 356,220000.0,976.0,전,35.5249556,127.6152940
전라북도,남원시,아영면,일대리 889,100000.0,400.0,답,35.5372973,127.5946722
전라북도,남원시,아영면,일대리 925,230000.0,896.0,답,35.5381176,127.5955480
전라북도,남원시,아영면,일대리 893,42000.0,165.0,답,35.5376549,127.5950099
전라북도,남원시,아영면,일대리 910-2,700000.0,2709.0,답,35.5383353,127.5951440
전라북도,남원시,아영면,일대리 891,120000.0,466.0,답,35.5374726,127.5949917
전라북도,남원시,아영면,일대리 894,75000.0,292.0,답,35.5377696,127.5950700
전라북도,남원시,아영면,일대리 922,100000.0,393.0,답,35.5379159,127.5958384
전라북도,남원시,아영면,일대리 924,110000.0,446.0,답,35.5381103,127.5957216
전라북도,남원시,아영면,일대리 528-2,430000.0,1670.0,답,35.5380205,127.5960892
전라북도,남원시,아영면,일대리 923,175000.0,691.0,답,35.5380202,127.5959726
전라북도,남원시,운봉읍,권포리 1030-1,350000.0,731.0,전,35.4640583,127.5059328
전라북도,남원시,운봉읍,권포리 962-5,300000.0,334.0,전,35.4639394,127.5057291
전라북도,남원시,운봉읍,권포리 1030-2,350000.0,403.0,전,35.4638433,127.5059107
전라북도,남원시,운봉읍,용산리 24,652000.0,5130.0,답,35.4294567,127.5464211
전라북도,남원시,이백면,척문리 185-3,800000.0,1911.0,답,35.4288701,127.4269410
전라북도,남원시,이백면,초촌리 644,200000.0,988.0,답,35.4092186,127.4227019
전라북도,남원시,인월면,건지리 437,250000.0,2714.0,답,35.4931785,127.6237665
전라북도,남원시,인월면,상우리 680,340000.0,1002.0,과수원,35.4691326,127.6072118
전라북도,남원시,인월면,상우리 678,390000.0,1114.0,과수원,35.4690345,127.6080564
전라북도,남원시,인월면,상우리 679,270000.0,774.0,과수원,35.4690930,127.6076122
전라북도,남원시,인월면,성산리 349,350000.0,1803.0,전,35.4647548,127.6240990
전라북도,남원시,주천면,송치리 876,280000.0,1045.0,답,35.3924355,127.4066420
전라북도,남원시,주천면,송치리 932,400000.0,1481.0,답,35.3919742,127.4069591
전라북도,남원시,주천면,용궁리 503,400000.0,1782.0,답,35.3753581,127.4461661
전라북도,남원시,주천면,주천리 1292-5,642000.0,2651.5,답,35.3618586,127.3983648
전라북도,남원시,주천면,호경리 56,150000.0,413.0,답,35.3877987,127.4561199
전라북도,남원시,주천면,호경리 102-13,25000.0,69.0,답,35.3884468,127.4549570
전라북도,남원시,주천면,호경리 102-1,60000.0,239.0,답,35.3884334,127.4548056
전라북도,남원시,주천면,호경리 103,265000.0,736.0,답,35.3883519,127.4551683
전라북도,남원시,주천면,호경리 59,100000.0,103.0,답,35.3878412,127.4558623
전라북도,무주군,부남면,장안리 1680-1,700000.0,2864.0,전,35.8917472,127.5925442
전라북도,무주군,안성면,금평리 579-1,250000.0,1184.0,답,35.8775735,127.6931278
전라북도,무주군,안성면,금평리 1610,8000000.0,1012.0,답,35.8719577,127.6844147
전라북도,무주군,안성면,금평리 578-1,150000.0,777.0,답,35.8776868,127.6932515
전라북도,무주군,적상면,삼가리 2367-3,150000.0,3969.0,답,35.9189856,127.6571369
전라북도,부안군,계화면,양산리 2569-11,2252450.0,5027.8,답,35.7845901,126.7139861
전라북도,부안군,계화면,의복리 1655-1,600000.0,1653.0,답,35.7530352,126.6459884
전라북도,부안군,동진면,증산리 226,50000.0,2133.0,답,35.7661081,126.7143431
전라북도,부안군,동진면,하장리 2008,1831870.0,4089.0,답,35.7229468,126.7820533
전라북도,부안군,동진면,하장리 965-4,3000.0,7.0,답,35.7360388,126.7649861
전라북도,부안군,동진면,하장리 965-2,286000.0,906.0,답,35.7357162,126.7647042
전라북도,부안군,동진면,하장리 892,115000.0,364.0,답,35.7353405,126.7643568
전라북도,부안군,동진면,하장리 964-10,96000.0,307.0,답,35.7357741,126.7648797
전라북도,부안군,백산면,금판리 785-9,1806560.0,4032.5,답,35.7409185,126.7848471
전라북도,부안군,백산면,평교리 1001-2,2395900.0,5348.0,답,35.7060202,126.7747966
전라북도,부안군,변산면,운산리 528-2,650000.0,1849.0,답,35.6641234,126.5231298
전라북도,부안군,보안면,월천리 992,1603000.0,3421.0,답,35.6437277,126.6917554
전라북도,부안군,보안면,월천리 992-2,1097000.0,2340.0,답,35.6434825,126.6915652
전라북도,부안군,보안면,유천리 225-10,1000000.0,4046.0,답,35.6177812,126.6556373
전라북도,부안군,부안읍,서외리 437-1,1450000.0,3276.0,답,35.7252039,126.7284058
전라북도,부안군,부안읍,연곡리 206-3,46000.0,162.0,전,35.7063347,126.7438594
전라북도,부안군,부안읍,연곡리 206-1,624000.0,2264.0,전,35.7065846,126.7437798
전라북도,부안군,하서면,청호리 658,500000.0,3613.0,답,35.7204755,126.6460365
전라북도,순창군,복흥면,어은리 631-1,360000.0,2430.0,답,35.4066671,126.9197602
전라북도,순창군,복흥면,어은리 628-2,360000.0,1954.0,답,35.4064829,126.9193379
전라북도,순창군,인계면,도룡리 1342,647000.0,1945.0,답,35.4182053,127.1454077
전라북도,완주군,봉동읍,은하리 1077-2,600000.0,1746.3,답,35.9494829,127.1534436
전라북도,완주군,용진읍,간중리 595-9,350000.0,1607.0,답,35.8883251,127.1801669
전라북도,완주군,용진읍,간중리 595-1,900000.0,3363.0,답,35.8882838,127.1792203
전라북도,완주군,용진읍,구억리 165-7,600000.0,1769.0,답,35.8641124,127.1721855
전라북도,완주군,이서면,상개리 404-4,1530000.0,3015.0,답,35.8184534,127.0300474
전라북도,완주군,이서면,상개리 404-3,870000.0,1716.0,답,35.8184093,127.0303823
전라북도,익산시,금마면,기양리 259,1080000.0,4056.0,답,36.0165221,127.0218879
전라북도,익산시,신용동,681-1,500000.0,1531.0,답,35.9739694,126.9448536
전라북도,익산시,오산면,신지리 1862,1800000.0,4031.0,답,35.9177950,126.8630171
전라북도,익산시,용동면,대조리 787-1,250000.0,438.0,답,36.1121836,126.9910258
전라북도,익산시,용동면,대조리 785-1,140000.0,253.0,답,36.1122877,126.9907648
전라북도,익산시,용동면,대조리 784-4,310000.0,545.0,답,36.1123285,126.9908782
전라북도,임실군,강진면,회진리 111-1,300000.0,1502.0,답,35.5251275,127.1502430
전라북도,임실군,덕치면,일중리 614-6,300000.0,1428.6,답,35.4850512,127.1441872
전라북도,임실군,덕치면,일중리 614-5,700000.0,2727.0,답,35.4852248,127.1441225
전라북도,임실군,성수면,봉강리 1101-4,300000.0,1152.9,답,35.5907003,127.3284486
전라북도,임실군,오수면,둔기리 157-5,100000.0,727.0,답,35.5070092,127.3352594
전라북도,임실군,지사면,안하리 971,720000.0,2550.0,답,35.5929081,127.3558280
전라북도,장수군,계북면,양악리 988,130000.0,1354.0,답,35.8086725,127.6384271
전라북도,장수군,번암면,교동리 1355,400000.0,997.0,답,35.5577374,127.4948541
전라북도,장수군,번암면,교동리 1356,500000.0,947.0,답,35.5577225,127.4949995
전라북도,장수군,장계면,금곡리 325-2,1000000.0,6618.0,답,35.7526605,127.5703379
전라북도,장수군,장계면,금곡리 324-2,70000.0,478.0,답,35.7527420,127.5696083
전라북도,장수군,장계면,금곡리 314-2,80000.0,558.0,답,35.7541162,127.5691930
전라북도,장수군,장수읍,두산리 625-49,400000.0,2658.0,답,35.6272696,127.5152104
전라북도,장수군,장수읍,송천리 760-4,1000000.0,4218.0,답,35.6362676,127.4994020
전라북도,장수군,장수읍,송천리 760-1,1000000.0,2694.0,답,35.6362855,127.4987986
전라북도,장수군,천천면,남양리 1104,1440000.0,3005.0,답,35.7159349,127.5259373
전라북도,장수군,천천면,오봉리 87,220000.0,1372.0,답,35.7944736,127.5754327
전라북도,전주시,덕진구,호성동1가 376-2,1000000.0,2803.0,답,35.8690606,127.1585479
전라북도,정읍시,감곡면,용곽리 1466-2,115540000.0,3183.0,답,35.7404664,126.8812554
전라북도,정읍시,감곡면,용곽리 1475-19,41890000.0,1259.0,답,35.7323703,126.8840280
전라북도,정읍시,덕천면,상학리 990,63340000.0,1745.0,답,35.6162591,126.8171504
전라북도,정읍시,덕천면,상학리 970,32120000.0,885.0,답,35.6166516,126.8182773
전라북도,정읍시,소성면,용정리 792-1,64500000.0,2244.8,답,35.5420298,126.7731793
전라북도,정읍시,소성면,용정리 833-2,118870000.0,3742.7,답,35.5424430,126.7792080
전라북도,정읍시,소성면,용정리 833-1,107930000.0,3398.3,답,35.5426091,126.7783685
전라북도,정읍시,소성면,화룡리 1215-8,105000000.0,3357.1,답,35.5802740,126.7519996
전라북도,정읍시,소성면,화룡리 1088,100480000.0,3321.8,답,35.5753781,126.7568012
전라북도,정읍시,신태인읍,신태인리 696,96430000.0,3188.0,답,35.6849491,126.8851187
전라북도,정읍시,신태인읍,양괴리 1515,120540000.0,3985.0,답,35.6964268,126.8620792
전라북도,정읍시,영원면,앵성리 1105,150000000.0,3942.0,답,35.6561487,126.7654111
전라북도,진안군,부귀면,거석리 891-1,250000.0,1053.0,답,35.8336171,127.3536932
전라북도,진안군,부귀면,거석리 835-5,250000.0,1169.0,답,35.8366094,127.3498599
전라북도,진안군,주천면,대불리 801-1,40414000.0,3749.0,전,35.9737884,127.3621024
