address,우체국_total_score,경찰서_total_score,농업기술센터_total_score,농산물직거래판매장_total_score,농지매물_total_score,편의점_total_score,학원_total_score,은행_total_score,기차역_total_score,차량정비소_total_score,행정복지센터_total_score,시장_total_score,농기계대여소_total_score,초중학교_total_score,버스정류장_total_score,병원_total_score,고속버스터미널_total_score
경상남도 하동군 금성면 궁항리,1.3171912016239482,1.218870848754607,0.6179857545499456,1.7230759893145415,1.8242951168727133,0.19087936341455353,0.0020460668795666704,0.23836367499427868,0.08089198441912032,3.156995914028582,1.6250457598835228,0.5533686591912483,0.7637454170232639,0.6496186125097729,0.989709417703756,1.513792319729924,0.3501074075564276
경상남도 하동군 금성면 고포리,0.9490633729667403,1.0404014094032348,0.5768284579883096,1.5790087837350557,1.6512576195306146,0.31587628135016804,6.310989700942673e-05,0.22883324545305223,0.05736567162405075,2.8516390190121372,1.361092354580015,0.30358209089952987,0.5156312700450421,0.12776942246379278,1.3526496756878668,1.0736523011475803,0.25013052075720626
경상남도 하동군 금성면 갈사리,0.9489051547752461,1.236867150095757,0.5495069597190712,1.6938198497215284,1.4426097238289193,0.4890842763681519,9.073054979645955e-05,0.11132937772925942,0.04318997656036456,2.900061100363782,1.4301265326604247,0.18725789479661178,0.39436398869827394,0.7956705778250294,2.813545993182938,1.0139576226808131,0.2846319831641507
경상남도 함안군 가야읍 말산리,2.5376929216519,2.0734216745942833,1.1689709764285015,0.6180800797356293,2.706014049370587,3.042705036943114,3.1303511431642863,2.4878985873132944,0.002741064751350495,3.532468331191638,2.533627930131555,1.7554148212831469,2.4302197032377126,1.9225925604761152,3.274448112874714,1.3216228637188674,0.2258109915472567
경상남도 함안군 가야읍 검암리,2.5485416556864977,1.9723990013197064,1.1072366994092242,0.6197932049525903,2.4135814390689134,2.4272474090174994,2.2447136664519576,2.4977610894784332,0.0025961321266033334,3.538713031102109,2.5399417423218487,1.5688549303857608,2.223134218536317,1.0134164924411313,3.060431982286733,1.4620812386646866,0.2190543485948816
경상남도 함안군 가야읍 광정리,2.220600419315696,2.052581447605789,1.0589222581684588,0.5118741752138362,1.1803629521504044,0.4735185462163057,0.37301930123226174,2.2656992751821874,0.003639454371435568,3.1471388232922286,2.6324876318514345,1.3319579976150764,1.66352513243258,0.5536497802079987,2.538173504226916,1.1720098330326378,0.1752492488961667
경상남도 함안군 가야읍 도항리,2.495146488723159,2.1805660417646173,1.1822924508158117,0.5573966662913561,2.0762418364286424,3.1671290230716274,3.2577453553495994,2.480726153075695,0.003511654903976159,3.50817079346913,2.607137396094203,1.8856834893840364,2.2769671223312615,2.3714448627069564,3.262574961979905,1.1291909642837943,0.18536573048811408
경상남도 함안군 가야읍 신음리,1.9697466186910866,2.0877274628102778,1.1314829410985114,0.4828649273242802,1.7273817035585644,0.47743457435101416,0.35507913410524267,2.1268758176885543,0.005154733884249799,3.05418689735743,2.4847630557596685,1.5823990715720693,1.7427680969476702,0.23834688768762566,1.89929641759141,0.8677587653145195,0.15058365308968352
경상남도 함안군 가야읍 혈곡리,1.3452010079845789,1.8049619521684945,1.034896427339688,0.42797068026401097,1.5371618411881849,0.01495064661167961,0.007079688313816524,1.6218870594948533,0.007122680476911409,2.3561780718833516,2.225335313513875,0.9705675722767366,1.1333332963630558,0.025825486360773742,1.1170592794189333,0.6531578420586884,0.15322047175643963
경상남도 산청군 신안면 외고리,0.977747029239498,1.287528650270775,0.5925040823146701,0.4751294616140425,0.05282206951729895,0.014784277696909508,0.12787045757580365,0.12005275379912927,0.016135130822441706,2.3627447068054694,1.7856792232468723,0.7332462644773925,0.5644416724570096,0.1927374999041862,2.7065126161392734,0.48758046769406643,0.4131819734518649
경상남도 산청군 신안면 안봉리,0.4011940110007301,1.2137595846088605,0.6669372813574969,0.3499314120076597,0.02145967222236795,0.0011551483889058352,0.0006642522802292342,0.3241307606852497,0.01593879365056786,1.9292759023384694,1.3967165578559042,0.3117735957727869,0.9493959717297928,0.0019349257943118263,0.40668810921117515,0.824040969350189,0.4497813427960209
경상남도 산청군 신안면 외송리,0.17583972090883182,0.9866449068177493,0.7398117234289646,0.2621201626226306,0.008592141608416568,4.072725927325416e-05,1.2899313142288256e-05,0.6284594677483779,0.014069311527755075,1.2583450774061493,1.0954168269217015,0.13481841600516783,1.2282371702778152,2.9427573056769956e-05,0.7060474877155101,1.2246164450332522,0.5315024137677101
경상남도 산청군 신안면 중촌리,0.8996160959243773,1.586606349069625,0.6152265483738856,0.5957213648200036,0.05001672997269779,0.13044624712575476,0.03983027280190101,0.10510679326760583,0.03842021002555415,2.9335312159000537,1.8563421894773842,0.43447719963291315,1.1623786195719614,0.1520791056905979,1.258612597856874,0.6613080401940271,0.2751450037410716
경상남도 산청군 생비량면 도전리,1.0493417503900826,1.1463108845641836,0.6175525182608516,0.8129965881243348,0.3635506167568965,0.0759524853241562,0.0005076850445913803,0.04527082600789145,0.034618499958469606,2.179560717764618,1.8571017966538668,0.3172201934219687,0.5465035030469297,0.15193200725482098,1.950630173684808,0.4358036705814302,0.3198148917885264
경상남도 산청군 생비량면 도리,1.2752979110676794,0.8694295328609646,0.6449245522450656,0.9328095143191517,0.8221157735148446,0.0013083169552563175,7.13228437174226e-05,0.048450220393948265,0.0351902966728663,1.8198371825365727,1.8389308515146374,0.18816781171938637,0.37921936473511164,0.5961738981439444,1.015373184657503,0.5464813965138048,0.36601172989765185
경상남도 산청군 생비량면 화현리,1.281531802826561,0.6374274583160878,0.6935774598285556,1.0067879311591388,0.646711400347203,6.1529262810718825e-06,2.3194571279825625e-06,0.05672309452891349,0.03236306554031881,1.8118688194304593,1.8302575388073923,0.08213039843537989,0.3561871319555678,0.04891128610059663,2.211688655219893,0.8628637353425846,0.45224926762620454
경상남도 산청군 생비량면 가계리,1.2148951699145139,0.7911383355744183,0.5991303422313183,0.7633253300838173,0.6225348265126348,9.01135224371047e-06,2.4919487654064478e-05,0.02961779039152898,0.020329176956269474,1.9684128167429293,1.9117545687824489,0.16520277386428497,0.44491495363945144,0.03157706611833612,2.1918452816225034,1.044438834189158,0.5573916867260472
경상남도 산청군 신등면 단계리,1.1638359138610774,1.1544334111817183,0.5504493686817586,0.46597387793436656,0.07356490985522976,0.00023881351928708685,0.48500459543844543,0.08025659301950364,0.010750442376605393,2.0652732472377977,1.8830549093022944,0.8122218891188586,0.42533953194841745,0.8702376331451852,1.7068606301116918,0.48860287243537603,0.5078718190768385
경상남도 산청군 신등면 양전리,0.8606575539479032,1.0939187673885375,0.6041699089549482,0.3713735801309347,0.24802648243594447,7.345258986307333e-05,0.2175503090071215,0.20964731769206119,0.008153555404742194,1.9220685782163716,1.5981212326169014,0.6737337141824412,0.5499159811779857,0.35625313245705825,2.053284104214189,0.423626070747897,0.5063849495783623
경상남도 산청군 신등면 가술리,1.0047008484616877,1.0050551465768367,0.5386032878454774,0.4402309787154197,0.10127128614670365,5.05536473601039e-06,0.07310117800109248,0.08977054048475112,0.006442723177478317,1.80596562044553,1.829384294497967,0.5905831442632679,0.43677894328571853,0.3767714699060353,2.0106933946790266,0.44812183882035317,0.5683395808844274
경상남도 산청군 신등면 사정리,0.936850080799684,0.896926970924996,0.514705733288452,0.49398729665279395,0.047883774704922694,2.02189297103213e-06,0.0026251201810857535,0.06212519948834089,0.004705099685677925,1.6501505457817411,1.8133704440742733,0.3402259114952066,0.47480856675915417,0.057791150217668466,1.0443761021781015,0.49509877445250755,0.630131557293082
경상남도 산청군 신등면 평지리,0.7711059823574499,0.7485532919473946,0.5832996165402233,0.47864524282887577,0.3886988095039502,5.257377877599396e-08,0.0007167995759969456,0.16344187904113208,0.0031708738692226104,1.2015235913726725,1.5439755237907173,0.21481975276673693,0.4079397944713011,0.04453698322095809,2.147894059333438,0.2799832804273814,0.5589603043228243
경상남도 산청군 신등면 모례리,0.40499957938482983,0.891666840981692,0.7021421160375699,0.3264801079630852,0.6352410030147061,2.8885867073019663e-06,0.0015632670201896613,0.496650633314898,0.005489485314007529,1.6756848536047246,1.3244205323636529,0.2841679158618965,0.8372365434039385,0.003008785843582256,0.8521363684249461,0.6015162467166781,0.5840831569599103
경상남도 창녕군 창녕읍 교리,1.3036071970927066,1.356083187992871,0.9346090154341423,0.17449460930018687,0.375423569490388,2.5606838742818123,2.728390299879232,2.277594264568889,0.002056645373600463,3.43045384412596,2.322378098201752,1.4945913496774388,1.563473701169668,1.7206581382883877,2.6149018288560932,3.197915885305405,2.1615351847909396
경상남도 창녕군 창녕읍 말흘리,0.936985302717425,1.1920431790798902,0.9031305338751525,0.22263806313350798,0.16323025772934782,1.4511521877145706,1.3135273750885164,2.040552882551215,0.00392832238713022,3.348305508744973,1.9789546947583556,1.3206037135781485,1.2624972016153624,1.0946447108526798,1.067130013211719,2.7958715069413187,2.3036243324935435
경상남도 창녕군 창녕읍 교상리,1.2854256809487006,1.3395825215056536,0.9356542529109866,0.19622451405059546,0.25492554737590256,3.29323348662633,3.486763079671995,2.3096617389371445,0.00250477717409633,3.504657622186258,2.242517077407241,1.6379936330603582,1.5016407881104388,2.8972497510773234,3.2885949097651017,3.1837530453205107,2.2589339389234784
경상남도 창녕군 창녕읍 술정리,1.3332406147236004,1.3637036189362406,0.9377443699127063,0.2130918102580821,0.4594412123143673,2.906286848576447,2.5460710147461345,2.293612672053638,0.0021995070043831907,3.511195175096364,2.214364406503737,1.5875006431347662,1.5569911246610804,2.3902216482143426,3.0557265590952283,3.300800289595127,2.297461529603601
경상남도 창녕군 창녕읍 직교리,1.3552299669211731,1.4068323632724584,0.9177292366931216,0.21196719593522137,0.9739422152191402,1.6084585227719825,0.7190049946480963,2.1373544411435983,0.0015118255028383372,3.4595583369201464,2.2124858982995153,1.2667261595656312,1.6273938762699256,0.5118506123936657,2.5267562158727337,3.3301192598462106,2.1647782059289518
경상남도 창녕군 창녕읍 조산리,1.329294744935818,1.3808725026033817,0.928685725495778,0.22023543388308028,0.7158260639935732,2.2777223083405955,1.2962371858768684,2.2174816287577968,0.0018816060298225694,3.501199721928768,2.1996278503611686,1.437167732002372,1.5853605415665544,1.2155167037856,2.4467043472632177,3.3215412034869196,2.2621168323129415
경상남도 창녕군 창녕읍 도야리,0.9648999427909032,1.2080556671768428,0.8925612646262627,0.1485032520828536,0.4448497296531685,0.4546119435265841,0.5662323872613593,2.036632973231143,0.0025069135951465114,3.08510212639085,2.282263847450912,1.194655371567524,1.349235476574977,0.36524220540550556,0.957543064983307,2.9122901967048644,2.000699477722496
경상남도 창녕군 창녕읍 하리,1.2563208380688913,1.3623794658638537,0.9042796943400986,0.15279069861662575,0.7136846369948238,0.976699543721781,0.7985605193094558,2.106527115455631,0.0015933964125118337,3.330795892589226,2.4539674392938613,1.1960379302289061,1.5793710713328328,0.3643600635957518,2.4390097481550277,3.0601131938874726,1.9909657221131027
